what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333956299775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956387218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956388333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956388787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956398463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956399603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956407712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956408478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956420379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956451300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956464432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956472314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956507298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956531281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956640051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956659705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956679575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956713953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333956730480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333956734607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956737148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333956741245
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333956743992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956744956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956782961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956803302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956804452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956806299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956869036
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333956884064
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333956886124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956917049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956921648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956932681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333956970269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333956980276
