what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758443873
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758453906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333758482766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758485927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758492558
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758498982
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758499707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758500888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758503795
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758504749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758506355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758507775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758509164
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333758526624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758529956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758532186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758535548
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758542763
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758542833
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758544012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333758561002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333758563217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333758600623
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758641956
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758644758
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758645343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758681411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758688493
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333758688650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758691071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758699025
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758704212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758707293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758709596
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758710650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758712088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758714177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758714606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758728748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758730957
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333758742899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758798969
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758810992
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758811023
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758812352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333758859688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333758864241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333758897425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758899642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333758905481
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333758905620
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758914007
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758914036
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758923289
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758934452
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333758962528
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758967699
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758967787
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333758967960
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758993304
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333758993382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333759065223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333759065389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333759079480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333759093624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333759113676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333759115774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333759143897
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333759149268
