what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334037817274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334037819707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334037860211
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037874063
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037874697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037877430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037880016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037883136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037893113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037895559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037932401
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037958028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334037990366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334038036741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334038075159
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038125268
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038165312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334038206518
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038252615
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038253707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334038255096
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038255893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334038311159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334038313122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038316808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038317953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038319538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038354716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334038367953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038370416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038372281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038375346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038381300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038385033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038472332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038475176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038499536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038501381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038510687
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334038524676
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1334038531804
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1334038531805
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1334038531859
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1334038531860
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1334038531907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334038534611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038535448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038536835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038539790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038542429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038588059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038602279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1334038602358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1334038602358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038604215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038614904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038616039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038617125
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038617440
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1334038618273
stopped,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1334038618274
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1334038618275
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1334038618276
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1334038618277
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1334038618278
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1334038618278
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1334038618282
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1334038618283
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1334038618284
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1334038618302
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1334038618313
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.103.v201109010833,"org.eclipse.jst.pagedesigner",1334038618334
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1334038618343
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1334038618344
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.2.v201108260345,"org.eclipse.datatools.connectivity.oda.template.ui",1334038618345
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1334038618345
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1334038618371
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1334038618371
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1334038618414
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1334039215730
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1334039215731
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1334039215732
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1334039215732
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1334039215733
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1334039215733
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1334039215803
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1334039215812
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1334039215812
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1334039215813
