what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962553369
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333962554361
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962561227
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333962578946
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962579235
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962579313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962599293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962599538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962616296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962616465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333962634148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333962638900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333962640394
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333962643539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962645499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962647023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962651287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962691722
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962692867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333962695779
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962697424
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962697424
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333962698085
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962698085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962698993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962700509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962708515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962741255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962749473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962767977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962772171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962807955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962816434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333962869117
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962880607
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962880667
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333962891649
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962891934
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962892005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333962904410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333962908508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333962945698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333962948997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333962951055
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333962952373
