what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333959304822
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959305910
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959305910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333959315804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333959317807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333959319346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333959320667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333959321121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333959322079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333959336168
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959337212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959338641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959364596
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333959372907
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959374279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959400243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959402678
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959407774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959409018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959410138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959410539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959431393
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959433413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333959438175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959440209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959441243
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333959444564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959446016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959472234
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959473975
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959481597
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333959484062
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959484360
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959484430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959519924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959521712
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333959524513
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959526451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333959535742
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959538232
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959538232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959539554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959541651
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959541743
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333959541743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959544234
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333959558629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959582394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959585429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333959691631
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1333959697954
