what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841774588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841791559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841793136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841814541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841815439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841855124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841856976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841877000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841877973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333841949875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333841950362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333841950951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841966517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333841967917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842121208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842122207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842145503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842146774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333842394215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333842398474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842459115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842460163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842633127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842634539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842641166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842642025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842797956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842798920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842926449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842927954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842938004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842939289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842963161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333842963994
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333842985290
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333843003029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843015364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843016464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843062712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843063853
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333843066005
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333843076532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843097213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843098678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843110278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843111389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843136760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843137951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843145034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843146045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843172159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843173140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843197559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843198636
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333843201112
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333843211142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843231435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843233240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843257509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843258466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843262228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843263253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843270434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843271484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843283965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843284783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843298159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843299095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843359481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843360621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843369743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843370792
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333843372736
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333843408351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843413631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843414759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843440810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843441996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843452867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333843453911
