what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767455476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767456740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767460079
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767460937
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333767462730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767465777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767467067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767468230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767485019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767487637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767491968
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767493654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767501560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767514117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767515111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767515833
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767519685
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767520138
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767520932
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767521506
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767521996
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767528201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767529239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767569366
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333767570687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767587854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767590048
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333767600540
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767601935
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767602900
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767602900
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767603926
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767603926
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333767604657
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767604657
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767605744
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333767605794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1333767846261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333767851550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767862017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767863515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333767863915
