what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029242344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029272252
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334029272742
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334029272949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029288350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029292329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029325229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029381630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029385458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029387662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334029422381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029424780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029474782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334029491640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334029496641
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334029589632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029673604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334029743247
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334029743943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334029868162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334030048456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334030057123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334030119069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030122694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030124049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030125359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030193844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030280173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030282053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334030425724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334030427234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334030459068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334030461419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334030469389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030599532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030604678
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1334030604911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334030613558
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334030614677
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030614685
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334030618309
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030618590
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030618685
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334030626548
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030627341
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030627421
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030628931
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030628931
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334030629627
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030629628
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030632524
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334030632602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1334030634813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334030748951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334030762671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030867505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334030992048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334030996107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334031046589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031052419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031058160
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334031061388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031062924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031082044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031083464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031088168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031099339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031100560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031103687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031104817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031106288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031108792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031116762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031117837
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334031167051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334031295089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334031302866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031313092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031365662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031439976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334031529876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334031536352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031582476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031592468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031615679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334031615846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334031618886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334031678816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334031679290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334031679730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334031690975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334031691449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031735766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031772368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334031840892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334031844339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031960801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031969301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334031998817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334032002301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334032064514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334032066783
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334032112995
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334032113291
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334032113374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334032129660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334032138124
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1334032138271
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334032159093
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334032160016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334032171145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334032172752
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334032172883
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334032172883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334032187749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334032192170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334032262168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334032265199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334032298653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334032311032
